0.007,0.071,0.144,0.0014,0.0555,-0.072,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0014,-0.0555,-0.072,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0144,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0144,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0144,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0144,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,-0.0555,0.0144,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0144,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0144,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0144,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0288,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0288,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0288,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0288,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.0288,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,-0.0555,0.0288,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,-0.0555,-0.0288,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,0.0555,-0.0288,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0288,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0288,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0288,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0288,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0021,-0.0555,0.0288,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,0.0555,0.0288,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,0.0555,-0.0288,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0021,-0.0555,-0.0288,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,-0.0555,0.0288,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0288,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0288,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0288,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0021,-0.0555,0.0288,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0288,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0288,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0288,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0432,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0432,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0432,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0432,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.0432,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,-0.0555,0.0432,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,-0.0555,-0.0432,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,0.0555,-0.0432,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0432,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0432,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0432,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0432,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.0432,0.218508,-0.672499,0.672499,0.218502
0.007,0.071,0.144,-0.0021,-0.0555,0.0432,-0.672499,-0.218508,-0.218502,0.672499
0.007,0.071,0.144,0.0021,-0.0555,-0.0432,-0.218502,0.672499,0.672499,0.218508
0.007,0.071,0.144,-0.0021,0.0555,-0.0432,0.672499,0.218502,-0.218508,0.672499
0.007,0.071,0.144,0.0021,-0.0555,0.0432,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,0.0555,0.0432,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,0.0555,-0.0432,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0021,-0.0555,-0.0432,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,-0.0555,0.0432,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0432,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0432,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0432,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0021,-0.0555,0.0432,-0.672499,-0.218508,-0.218508,0.672498
0.007,0.071,0.144,-0.0021,0.0555,0.0432,-0.218508,0.672499,-0.672498,-0.218508
0.007,0.071,0.144,0.0021,0.0555,-0.0432,0.672498,0.218508,-0.218508,0.672499
0.007,0.071,0.144,-0.0021,-0.0555,-0.0432,-0.218508,0.672498,0.672499,0.218508
0.007,0.071,0.144,0.0021,-0.0555,0.0432,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0432,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0432,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0432,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0576,-8.65956e-17,0.707107,-0.707107,4.32978e-17
0.007,0.071,0.144,-0.0021,-0.0555,0.0576,-0.707107,-1.29893e-16,8.65956e-17,0.707107
0.007,0.071,0.144,0.0021,-0.0555,-0.0576,4.32978e-17,0.707107,0.707107,8.65956e-17
0.007,0.071,0.144,-0.0021,0.0555,-0.0576,0.707107,-8.65956e-17,-4.32978e-17,0.707107
0.007,0.071,0.144,0.0021,0.0555,0.0576,0.218508,0.672499,-0.672499,0.218502
0.007,0.071,0.144,-0.0021,-0.0555,0.0576,-0.672499,0.218508,0.218502,0.672499
0.007,0.071,0.144,0.0021,-0.0555,-0.0576,0.218502,0.672499,0.672499,-0.218508
0.007,0.071,0.144,-0.0021,0.0555,-0.0576,0.672499,-0.218502,0.218508,0.672499
0.007,0.071,0.144,0.0021,0.0555,0.0576,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0576,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0576,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0576,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.0576,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,-0.0555,0.0576,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,-0.0555,-0.0576,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,0.0555,-0.0576,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0021,0.0555,0.0576,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.0576,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.0576,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.0576,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.0576,0.218508,-0.672499,0.672499,0.218502
0.007,0.071,0.144,-0.0021,-0.0555,0.0576,-0.672499,-0.218508,-0.218502,0.672499
0.007,0.071,0.144,0.0021,-0.0555,-0.0576,-0.218502,0.672499,0.672499,0.218508
0.007,0.071,0.144,-0.0021,0.0555,-0.0576,0.672499,0.218502,-0.218508,0.672499
0.007,0.071,0.144,0.0021,-0.0555,0.0576,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,0.0555,0.0576,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,0.0555,-0.0576,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0021,-0.0555,-0.0576,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,-0.0555,0.0576,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0576,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0576,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0576,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0021,-0.0555,0.0576,-0.672499,-0.218508,-0.218508,0.672498
0.007,0.071,0.144,-0.0021,0.0555,0.0576,-0.218508,0.672499,-0.672498,-0.218508
0.007,0.071,0.144,0.0021,0.0555,-0.0576,0.672498,0.218508,-0.218508,0.672499
0.007,0.071,0.144,-0.0021,-0.0555,-0.0576,-0.218508,0.672498,0.672499,0.218508
0.007,0.071,0.144,0.0021,-0.0555,0.0576,-0.707107,0,0,0.707106
0.007,0.071,0.144,-0.0021,0.0555,0.0576,-4.32978e-17,0.707107,-0.707106,4.32977e-17
0.007,0.071,0.144,0.0021,0.0555,-0.0576,0.707106,0,0,0.707107
0.007,0.071,0.144,-0.0021,-0.0555,-0.0576,-4.32978e-17,0.707106,0.707107,4.32977e-17
0.007,0.071,0.144,0.0021,-0.0555,0.0576,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.0576,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.0576,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.0576,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0021,0.0555,0.072,-8.65956e-17,0.707107,-0.707107,4.32978e-17
0.007,0.071,0.144,-0.0021,-0.0555,0.072,-0.707107,-1.29893e-16,8.65956e-17,0.707107
0.007,0.071,0.144,0.0021,-0.0555,-0.072,4.32978e-17,0.707107,0.707107,8.65956e-17
0.007,0.071,0.144,-0.0021,0.0555,-0.072,0.707107,-8.65956e-17,-4.32978e-17,0.707107
0.007,0.071,0.144,0.0021,0.0555,0.072,0.218508,0.672499,-0.672499,0.218502
0.007,0.071,0.144,-0.0021,-0.0555,0.072,-0.672499,0.218508,0.218502,0.672499
0.007,0.071,0.144,0.0021,-0.0555,-0.072,0.218502,0.672499,0.672499,-0.218508
0.007,0.071,0.144,-0.0021,0.0555,-0.072,0.672499,-0.218502,0.218508,0.672499
0.007,0.071,0.144,0.0021,0.0555,0.072,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.072,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.072,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.072,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.072,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,-0.0555,0.072,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,-0.0555,-0.072,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,0.0555,-0.072,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0021,0.0555,0.072,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0021,-0.0555,0.072,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0021,-0.0555,-0.072,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0021,0.0555,-0.072,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0021,0.0555,0.072,0.218508,-0.672499,0.672499,0.218502
0.007,0.071,0.144,-0.0021,-0.0555,0.072,-0.672499,-0.218508,-0.218502,0.672499
0.007,0.071,0.144,0.0021,-0.0555,-0.072,-0.218502,0.672499,0.672499,0.218508
0.007,0.071,0.144,-0.0021,0.0555,-0.072,0.672499,0.218502,-0.218508,0.672499
0.007,0.071,0.144,0.0021,-0.0555,0.072,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0021,0.0555,0.072,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0021,0.0555,-0.072,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0021,-0.0555,-0.072,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0021,-0.0555,0.072,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.072,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.072,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.072,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0021,-0.0555,0.072,-0.672499,-0.218508,-0.218508,0.672498
0.007,0.071,0.144,-0.0021,0.0555,0.072,-0.218508,0.672499,-0.672498,-0.218508
0.007,0.071,0.144,0.0021,0.0555,-0.072,0.672498,0.218508,-0.218508,0.672499
0.007,0.071,0.144,-0.0021,-0.0555,-0.072,-0.218508,0.672498,0.672499,0.218508
0.007,0.071,0.144,0.0021,-0.0555,0.072,-0.707107,0,0,0.707106
0.007,0.071,0.144,-0.0021,0.0555,0.072,-4.32978e-17,0.707107,-0.707106,4.32977e-17
0.007,0.071,0.144,0.0021,0.0555,-0.072,0.707106,0,0,0.707107
0.007,0.071,0.144,-0.0021,-0.0555,-0.072,-4.32978e-17,0.707106,0.707107,4.32977e-17
0.007,0.071,0.144,0.0021,-0.0555,0.072,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0021,0.0555,0.072,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0021,0.0555,-0.072,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0021,-0.0555,-0.072,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0144,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0144,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0144,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0144,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,-0.0555,0.0144,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0144,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0144,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0144,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0288,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0288,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0288,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0288,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,0.0555,0.0288,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,-0.0555,0.0288,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,-0.0555,-0.0288,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,0.0555,-0.0288,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0288,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0288,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0288,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0288,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0028,-0.0555,0.0288,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,0.0555,0.0288,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,0.0555,-0.0288,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0028,-0.0555,-0.0288,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,-0.0555,0.0288,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0288,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0288,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0288,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0028,-0.0555,0.0288,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0288,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0288,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0288,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0432,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0432,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0432,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0432,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,0.0555,0.0432,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,-0.0555,0.0432,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,-0.0555,-0.0432,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,0.0555,-0.0432,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0432,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0432,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0432,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0432,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0028,0.0555,0.0432,0.218508,-0.672499,0.672499,0.218502
0.007,0.071,0.144,-0.0028,-0.0555,0.0432,-0.672499,-0.218508,-0.218502,0.672499
0.007,0.071,0.144,0.0028,-0.0555,-0.0432,-0.218502,0.672499,0.672499,0.218508
0.007,0.071,0.144,-0.0028,0.0555,-0.0432,0.672499,0.218502,-0.218508,0.672499
0.007,0.071,0.144,0.0028,-0.0555,0.0432,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,0.0555,0.0432,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,0.0555,-0.0432,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0028,-0.0555,-0.0432,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,-0.0555,0.0432,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0432,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0432,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0432,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0028,-0.0555,0.0432,-0.672499,-0.218508,-0.218508,0.672498
0.007,0.071,0.144,-0.0028,0.0555,0.0432,-0.218508,0.672499,-0.672498,-0.218508
0.007,0.071,0.144,0.0028,0.0555,-0.0432,0.672498,0.218508,-0.218508,0.672499
0.007,0.071,0.144,-0.0028,-0.0555,-0.0432,-0.218508,0.672498,0.672499,0.218508
0.007,0.071,0.144,0.0028,-0.0555,0.0432,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0432,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0432,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0432,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0576,-8.65956e-17,0.707107,-0.707107,4.32978e-17
0.007,0.071,0.144,-0.0028,-0.0555,0.0576,-0.707107,-1.29893e-16,8.65956e-17,0.707107
0.007,0.071,0.144,0.0028,-0.0555,-0.0576,4.32978e-17,0.707107,0.707107,8.65956e-17
0.007,0.071,0.144,-0.0028,0.0555,-0.0576,0.707107,-8.65956e-17,-4.32978e-17,0.707107
0.007,0.071,0.144,0.0028,0.0555,0.0576,0.218508,0.672499,-0.672499,0.218502
0.007,0.071,0.144,-0.0028,-0.0555,0.0576,-0.672499,0.218508,0.218502,0.672499
0.007,0.071,0.144,0.0028,-0.0555,-0.0576,0.218502,0.672499,0.672499,-0.218508
0.007,0.071,0.144,-0.0028,0.0555,-0.0576,0.672499,-0.218502,0.218508,0.672499
0.007,0.071,0.144,0.0028,0.0555,0.0576,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0576,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0576,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0576,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,0.0555,0.0576,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,-0.0555,0.0576,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,-0.0555,-0.0576,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,0.0555,-0.0576,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0028,0.0555,0.0576,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.0576,-0.572061,-0.415627,-0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.0576,-0.415629,0.572061,0.572061,0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.0576,0.572061,0.415629,-0.415627,0.572061
0.007,0.071,0.144,0.0028,0.0555,0.0576,0.218508,-0.672499,0.672499,0.218502
0.007,0.071,0.144,-0.0028,-0.0555,0.0576,-0.672499,-0.218508,-0.218502,0.672499
0.007,0.071,0.144,0.0028,-0.0555,-0.0576,-0.218502,0.672499,0.672499,0.218508
0.007,0.071,0.144,-0.0028,0.0555,-0.0576,0.672499,0.218502,-0.218508,0.672499
0.007,0.071,0.144,0.0028,-0.0555,0.0576,-0.415627,-0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,0.0555,0.0576,0.572061,-0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,0.0555,-0.0576,0.415629,0.572061,-0.572061,0.415627
0.007,0.071,0.144,-0.0028,-0.0555,-0.0576,-0.572061,0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,-0.0555,0.0576,-0.572061,-0.415627,-0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0576,0.415627,-0.572061,0.572062,0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0576,0.572062,0.415627,-0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0576,-0.415627,0.572062,0.572061,0.415627
0.007,0.071,0.144,0.0028,-0.0555,0.0576,-0.672499,-0.218508,-0.218508,0.672498
0.007,0.071,0.144,-0.0028,0.0555,0.0576,-0.218508,0.672499,-0.672498,-0.218508
0.007,0.071,0.144,0.0028,0.0555,-0.0576,0.672498,0.218508,-0.218508,0.672499
0.007,0.071,0.144,-0.0028,-0.0555,-0.0576,-0.218508,0.672498,0.672499,0.218508
0.007,0.071,0.144,0.0028,-0.0555,0.0576,-0.707107,0,0,0.707106
0.007,0.071,0.144,-0.0028,0.0555,0.0576,-4.32978e-17,0.707107,-0.707106,4.32977e-17
0.007,0.071,0.144,0.0028,0.0555,-0.0576,0.707106,0,0,0.707107
0.007,0.071,0.144,-0.0028,-0.0555,-0.0576,-4.32978e-17,0.707106,0.707107,4.32977e-17
0.007,0.071,0.144,0.0028,-0.0555,0.0576,-0.572061,0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,0.0555,0.0576,-0.415627,-0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,0.0555,-0.0576,0.572062,-0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,-0.0555,-0.0576,0.415627,0.572062,0.572061,-0.415627
0.007,0.071,0.144,0.0028,0.0555,0.072,-8.65956e-17,0.707107,-0.707107,4.32978e-17
0.007,0.071,0.144,-0.0028,-0.0555,0.072,-0.707107,-1.29893e-16,8.65956e-17,0.707107
0.007,0.071,0.144,0.0028,-0.0555,-0.072,4.32978e-17,0.707107,0.707107,8.65956e-17
0.007,0.071,0.144,-0.0028,0.0555,-0.072,0.707107,-8.65956e-17,-4.32978e-17,0.707107
0.007,0.071,0.144,0.0028,0.0555,0.072,0.218508,0.672499,-0.672499,0.218502
0.007,0.071,0.144,-0.0028,-0.0555,0.072,-0.672499,0.218508,0.218502,0.672499
0.007,0.071,0.144,0.0028,-0.0555,-0.072,0.218502,0.672499,0.672499,-0.218508
0.007,0.071,0.144,-0.0028,0.0555,-0.072,0.672499,-0.218502,0.218508,0.672499
0.007,0.071,0.144,0.0028,0.0555,0.072,0.415627,0.572061,-0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.072,-0.572061,0.415627,0.415629,0.572061
0.007,0.071,0.144,0.0028,-0.0555,-0.072,0.415629,0.572061,0.572061,-0.415627
0.007,0.071,0.144,-0.0028,0.0555,-0.072,0.572061,-0.415629,0.415627,0.572061
0.007,0.071,0.144,0.0028,0.0555,0.072,0.572061,-0.415627,0.415627,0.572062
0.007,0.071,0.144,-0.0028,-0.0555,0.072,0.415627,0.572061,0.572062,-0.415627
0.007,0.071,0.144,0.0028,-0.0555,-0.072,-0.572062,0.415627,0.415627,0.572061
0.007,0.071,0.144,-0.0028,0.0555,-0.072,0.415627,0.572062,-0.572061,0.415627
0.007,0.071,0.144,0.0028,0.0555,0.072,0.415627,-0.572061,0.572061,0.415629
0.007,0.071,0.144,-0.0028,-0.0555,0.072,-0.572061,-0.415627,-0.415629,0.572061
